"GEOID","year","population"
"2430653",2016,1480.79039827374
"2430665",2016,1295.82235907775
"2430675",2016,963.460736311979
"2430325",2016,1048.66545072252
"2430355",2016,6585.80384013445
"2430602",2016,2915.27301935748
"2430832",2016,986.069310634488
"2430937",2016,1578.2240823477
"2430942",2016,1360.50884438829
"1505070",2016,0
"1505140",2016,2187.55249080194
"2430092",2016,1761.84099774409
"1110100",2016,2855.32700182185
"1110250",2016,848.282639379489
"2810630",2016,2027.02564779079
"2430141",2016,437.264757266821
"2430155",2016,701.622857340823
"3935150",2016,533.098702215961
"3970800",2016,536.830818162444
"2810800",2016,6042.62604715482
"4290850",2016,613.36607074365
"5550235",2016,137.866874480387
"5550240",2016,384.860570119228
"5550245",2016,2114.52764309896
"5550250",2016,773.376187670743
"3100700",2016,1539.58324074274
"3100750",2016,2539.82282988419
"5550255",2016,203.367884834297
"3970550",2016,638.293884929904
"3970200",2016,2604.59758649206
"3970100",2016,962.10836068241
"3970300",2016,331.333152653962
"3235670",2016,202.864891639118
"1160450",2016,1391.35782183535
"5550415",2016,408.211236085743
"5550420",2016,55.384425362281
"5550425",2016,333.355176948011
"5550435",2016,4121.60293836333
"5550440",2016,665.302064073854
"5550445",2016,1683.97323097591
"5550450",2016,1006.29034434818
"5550463",2016,435.067786545958
"5550453",2016,313.928139238851
"5550458",2016,179.960063606035
"5550470",2016,337.847396892772
"5550475",2016,185.986991799437
"5550480",2016,488.186709346715
"5550485",2016,585.480287188198
"5550155",2016,14393.9790261233
"5550165",2016,32011.3865988024
"5550353",2016,38963.6561581076
"5550333",2016,2065.20365857964
"5550380",2016,22797.4282379668
"5550405",2016,10520.1188800918
"5550430",2016,6774.57138633719
"5550505",2016,88869.7363597181
"5550540",2016,34157.9459164491
"5550640",2016,117393.487021845
"5550660",2016,6786.53714393184
"5550030",2016,518.670078290626
"3235420",2016,778.128943991236
"3235520",2016,1920.27086694213
"3235540",2016,1425.12204737536
"3235600",2016,227.501852062545
"3235650",2016,366.732129004282
"5550575",2016,80.2392799546942
"5550580",2016,0
"5550585",2016,297.292677238584
"5550590",2016,250.361310036795
"5550595",2016,175.548687928356
"5550600",2016,90.6533715203404
"5550605",2016,13.5425149620278
"5550610",2016,30.2633633813821
"5550615",2016,666.922780922847
"5550620",2016,403.689443921379
"5550630",2016,217.53779228963
"2430530",2016,1938.09044778502
"2430540",2016,681.696202843515
"2430730",2016,867.670096485905
"2430735",2016,9884.9761966236
"2430710",2016,1072.944798979
"2430815",2016,1249.07537792248
"2430820",2016,1562.91988859226
"2430825",2016,1223.08993589243
"2430830",2016,1328.11111988763
"2430860",2016,2291.12521833847
"2430865",2016,1450.56907665998
"2430960",2016,1114.68607815551
"1160650",2016,269.297825658936
"0605500",2016,1539.85150307491
"0605600",2016,657.151668488576
"2810850",2016,2288.83113498926
"2810870",2016,1904.80136691747
"1160600",2016,2709.15593744333
"5550625",2016,531.199117198354
"1150400",2016,950.261738584635
"1150550",2016,377.138657490314
"0855100",2016,188.616348212083
"5550665",2016,52169.0704931292
"2430160",2016,1490.61179639076
"2430260",2016,5908.34460599965
"2430280",2016,2548.77491177921
"2430290",2016,1395.23564148518
"2430862",2016,636.564984739874
"2430880",2016,2152.82949252187
"5550180",2016,31.3069680519402
"5550185",2016,53.6741169343004
"5550190",2016,344.52809290681
"5550195",2016,708.918920700497
"5590075",2016,16632.6585415958
"3340100",2016,966.25179772824
"2430695",2016,16.3678869034629
"5550260",2016,116.845524572767
"1505160",2016,66.8028262437583
"2490300",2016,883.480200745718
"2490500",2016,802.067041920593
"2490400",2016,2242.36630211383
"2490100",2016,679.960588499478
"2430085",2016,303.321452741173
"2430270",2016,2977.4261667655
"2430275",2016,596.972052431243
"2430312",2016,1318.55662643953
"1160150",2016,759.550900642665
"1160300",2016,950.244275684983
"3235050",2016,8.41098090657033
"4290500",2016,343.682945549488
"1505564",2016,0.00211962824687362
"2430678",2016,1594.15596043657
"2430687",2016,5741.31904366075
"2430700",2016,1942.98388066851
"5590300",2016,36503.4655464649
"2430135",2016,643.271403455276
"2430330",2016,1355.80922371766
"2430350",2016,2140.95958332812
"2430390",2016,1810.40226951245
"2430400",2016,1758.21397637837
"2430520",2016,557.31648852551
"3235350",2016,96.2786690323701
"1505190",2016,20.6495297706424
"1505251",2016,5.44922040768506
"1505252",2016,0.0598732648650184
"1505253",2016,13.0214706252937
"5550510",2016,531.930962219369
"5550515",2016,117.272205462214
"5550520",2016,143.168443992734
"5550525",2016,405.017971739871
"5550530",2016,535.240284908505
"3235720",2016,282.634358876836
"5550050",2016,594.005538694211
"5550055",2016,447.685965584591
"5550060",2016,362.826155123301
"5550065",2016,753.178972644324
"5550070",2016,1277.5825244275
"5550075",2016,35.5110939107835
"5550080",2016,945.845237841597
