"GEOID","year","population"
"2430653",2011,1427.3658347381
"2430665",2011,1276.88931697744
"2430675",2011,949.661993504124
"2430325",2011,998.690857461213
"2430355",2011,6271.96071298574
"2430602",2011,2776.29874198732
"2430832",2011,939.077011550442
"2430937",2011,1503.20896745345
"2430942",2011,1294.89531409043
"1505070",2011,0
"1505140",2011,2083.39143719224
"2430092",2011,1618.01541973151
"1110100",2011,2717.76833997763
"1110250",2011,808.253146156649
"2810630",2011,1941.66729138119
"2430141",2011,431.194020830473
"2430155",2011,675.063361337907
"3935150",2011,546.154592588648
"3970800",2011,545.583722128933
"2810800",2011,5787.88399244901
"4290850",2011,563.396963547915
"5550235",2011,132.406597462541
"5550240",2011,366.321653968422
"5550245",2011,2010.85506485542
"5550250",2011,744.123383368249
"3100700",2011,1449.71270228349
"3100750",2011,2392.72617231781
"5550255",2011,180.999743290246
"3970550",2011,629.820040010275
"3970200",2011,2569.8249573461
"3970100",2011,948.96683504084
"3970300",2011,336.047628855435
"3235670",2011,203.836059236266
"1160450",2011,1300.22580142963
"5550415",2011,391.471570102032
"5550420",2011,52.1485945712775
"5550425",2011,321.142360709608
"5550435",2011,3916.60008534743
"5550440",2011,639.878609124804
"5550445",2011,1605.6697590854
"5550450",2011,946.680764172226
"5550463",2011,420.973653135821
"5550453",2011,301.226558504626
"5550458",2011,172.520476729376
"5550470",2011,325.140683200967
"5550475",2011,180.26764092315
"5550480",2011,467.432998512872
"5550485",2011,560.721598173201
"5550155",2011,14355.7402723829
"5550165",2011,30210.1149071053
"5550353",2011,37558.7548260768
"5550333",2011,2022.19032536173
"5550380",2011,22549.2658746861
"5550405",2011,10533.474473676
"5550430",2011,6913.43160159866
"5550505",2011,80114.5777832391
"5550540",2011,32747.5600578409
"5550640",2011,113442.285438213
"5550660",2011,6025.23631678266
"5550030",2011,497.358535044361
"3235420",2011,755.002935650482
"3235520",2011,1864.13245490071
"3235540",2011,1371.65217258327
"3235600",2011,222.909326035136
"3235650",2011,355.771724436428
"5550575",2011,76.4331550304778
